Mode,Nom,Catégorie,Calories,Coût total,Coût par part,Temps de préparation,Temps de cuisson,Ingrédients,Étapes,Image,URL
Mode Végetarien,Saumon sauce à l'oseille et son accompagnement,Plat,Non spécifié,6.54Euros€,(3.27€/part),10 min,15 min,2 pavés desaumon; une noix de beurre; un beau bouquet d'oseille; 3 cuillères à soupe  de vin blanc; 100 ml de crème fraîche; sel etpoivre; 100 gr de riz basmati; 1/4 de poivron rouge; 1/4 de poivron vert; 1/2 petitecourgette; herbes de provence; sel et poivre,"Lavez et émincer l'oseille. Faîtes revenir les échalotes dans la noix de beurre puis ajoutez-y l'oseille. Faîtes cuire 2 minutes environ puis ajoutez le vin blanc et laissez mijoter jusqu'à évaporation presque totale. | Pendant l'évaporation faîtes cuire vos pavés de saumon à la vapeur environ 10 minutes. | Pendant que le saumon cuit, ajoutez dans votre sauce, la crème fraîche, sel, poivre et tournez jusqu'à épaississement. | Préférez une sauce plus liquide vous pouvez ajouter un peu de lait. versez sur vos pavés. | Accompagnement : Faîtes cuire votre riz dans de l'eau salée et égouttez. | Coupez les légumes en petits dés, ajoutez les herbes de provence, salez, poivrez et faîtes les cuire au Micro ondes à 4 minutes. | Moulez le riz et les légumes à côté de votre poisson. La sauce à l'oseille est très bonne aussi avec un poisson blanc comme le dos de cabillaud. prépare au moment de servir.",https://www.ptitchef.com/imgupl/recipe/saumon-sauce-a-l-oseille-et-son-accompagnement--md-243125p391768.jpg,https://www.ptitchef.com/recettes/plat/saumon-sauce-a-l-oseille-et-son-accompagnement-fid-300457
Mode Végetarien,Crème renversée :crème de marrons vanillée et caramel,Dessert,236 Kcal,Non spécifié,Non spécifié,10 min,8 min,"1 litre de lait (soja, vache, ou autre); 5oeufs; 200g purée de marrons; 1 gousse devanillefendue en 2; 200g sucre +eau pour lecaramel","Dans une casserole porter le lait à ébullition avec la gousse de vanille fendue en deux et grattée, puis ajouter la crème de marrons. | Pendant ce temps , casser les oeufs dans un saladier et mélangez les. | Dès ébullition , éteindre le feu, enlever la gousse de vanille et verser le lait bouillant sur les oeufs tout en mélangeant bien. Laisser de coté le temps de préparer le caramel. | Pour le faire le caramel; dans un casserole porter à ébullition 200g sucre blanc et 20g d'eau . | Remplir ensuite les moules avec le mélange lait et crème de marron. Recouvrir le moule avec un papier alu et mettre dans la cocotte minute. | Cuire 8-9 minutes dès le sifflement de la soupape.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/creme-renversee-creme-de-marrons-vanillee-et-caramel-fid-295909
Mode Végetarien,Purée végan au lait cajou,Entrée,235 Kcal,1.66Euros€,(0.83€/part),15 min,15 min,patates; sel; poivre; citron; 3 cuillère à soupe purée decajou; 400 ml eau,"Préparer le lait de cajou en mélangeant les ingrédients. | Cuire les patates , les passer au presse purée. | Ajouter la quantité désirée de lait de cajou, saler, poivrer. | Ajouter un filet de citron. Et servir.",Image non trouvée,https://www.ptitchef.com/recettes/entree/puree-vegan-au-lait-cajou-fid-293211
Mode Végetarien,Poêlée d'asperges aux pignons & basilic,Apéritif,Non spécifié,Non spécifié,Non spécifié,15 min,15 min,les pointes d'une botte de 500 g d'aspergesvertes; despignons; le jus d'uncitronvert; feuilles debasilic; huile d'olive au citron; vinaigre balsamique; copeaux de tomme de chèvre ou parmesan,"Faire dorer dans une poêle sans matière grasse les pignons, attention de ne pas trop les colorer sinon ils deviendront amer. Réserver. | Chauffer de l'huile d'olive dans une poêle et y faire rissoler les asperges de 5 à 6 minutes. | En fin de cuisson ajouter les pignons, des feuilles de basilic, du jus de citron vert et le vinaigre balsamique. | Servir les asperges chaudes ou tièdes selon votre goût, avec une pincée de fleur de sel, un tour de moulin à poivre et les copeaux de fromage.",Image non trouvée,https://www.ptitchef.com/recettes/aperitif/poelee-d-asperges-aux-pignons-basilic-fid-290216
Mode Végetarien,Truite à la vanille de tahiti,Plat,Non spécifié,Non spécifié,Non spécifié,10 min,25 min,"3truitesfraîches; 1 jaune d’oeuf; 80 g beurre; 1 cuillère àcafésucre complet; jus d'1citron; sel,poivre; 1 gousse de vanille de tahiti; amandes effilées pour la déco; pommes de terre vapeur; persil","Dans un casserole, faire chauffer à feu doux, le jus de citron , le sucre , le beurre et les grains contenus dans la gousse de vanille préalablement fendue en deux. | Dès que le beurre est fondu, sortir la casserole du feu et ajouter le jaune d’œuf tout en remuant vivement pendant 1 minute environ, la sauce épaissi. | Saler , poivrer et laisser de coté. | Cuire les pommes de terre à la vapeur. | Cuire la truite à la poêle avec un filet d'huile d'olive. | Servir: Découper les filets dans la truite arroser de sauce vanille et saupoudrer de quelques amandes efillées legèrement grillées à sec. | Ajouter quelques pommes de terres vapeur chaudes sur lesquelles on a déposé un morceau de beurre et de persil.",Image non trouvée,https://www.ptitchef.com/recettes/plat/truite-a-la-vanille-de-tahiti-fid-288387
Mode Végetarien,Pesto poivré de pimprenelle au sésame,Entrée,276 Kcal,1.34Euros€,(0.45€/part),15 min,10 min,un beau bouquet de pimprenelle; 2 cuillères à soupe de graines de sésame; 5 cuillères à soupe  d'huile de sésame; 1 gousse d'ail,"Epluchez et écrasez la gousse d'ail. Rincez à l'eau claire et essuyez le bouquet de pimprenelle. Détachez toutes les feuilles. | Dans le bol d'un mixeur, déposez la gousse d'ail écrasée, les feuilles de pimprenelle, les graines de sésame et mixez. | Ajoutez l'huile, petit à petit, en mixant bien entre chaque ajout. | Mélangez à un beau plat de pâtes.",https://www.ptitchef.com/imgupl/recipe/pesto-poivre-de-pimprenelle-au-sesame--md-235732p377465.jpg,https://www.ptitchef.com/recettes/entree/pesto-poivre-de-pimprenelle-au-sesame-fid-288312
Mode Végetarien,Gateau de savoie au chocolat épicé sans lait sans beurre,Dessert,687 Kcal,3.53Euros€,(1.76€/part),10 min,20 min,80g sucre blanc; 90g sucre rapadure; 50g fécule de mais; 40g farine T65; 5 cuillères àcaféchocolat épicé bio muscade-cardamome; 2 cuillères à café crème soja; 4oeufs,"Mélanger les sucres avec les jaunes d'oeuf . Battre environ 1-2 minutes. | Ajouter la crème soja puis mélanger à nouveau. | Ajouter la farine , la fécule de mais et le cacao en poudre. | Battre les blancs d'oeuf en neige , les serrer puis les ajouter au mélange précédent en les incorporant délicatement à la spatule. | Huiler un moule puis le farine et y verser la pâte. | Cuire 20 minutes à 170°.",https://www.ptitchef.com/imgupl/recipe/gateau-de-savoie-au-chocolat-epice-sans-lait-sans-beurre--md-231626p369365.jpg,https://www.ptitchef.com/recettes/dessert/gateau-de-savoie-au-chocolat-epice-sans-lait-sans-beurre-fid-277742
Mode Végetarien,La soupe au chou...rouge,Plat,Non spécifié,Non spécifié,Non spécifié,6 min,1 h 5 m,1 demi chou rouge de taille moyenne; 1 ou 2 cubes de bouillon de légumes ou de volaille; 50 gr deraisinssecs ( une bonne poignée); 2 pommes golden; 1oignon; 100 ml de vin blanc; 1 Cuillère à Soupe bombée de beurre,"Faîtes revenir l'oignon finement coupé dans le beurre et le vin blanc pendant 5 minutes à feu moyen. Coupez le demi chou en tranches très fine et jetez le dans la casserole. | Ajoutez les raisins secs et les deux pommes coupées en cube. Mélangez vivement et couvrez d'eau jusqu'à hauteur du chou. Ajoutez 1 cube et portez à ébullition. | Baissez le feu et laissez cuire pendant une heure en couvrant un peu la casserole. Il faut bien laisser ce temps de cuisson pour attendrir le chou. | Au bout d'une heure, goûtez et ajoutez un cube si ça n'est pas assez salé. Poivrez. Servez.",Image non trouvée,https://www.ptitchef.com/recettes/plat/la-soupe-au-chou-rouge-fid-226183
Mode Végetarien,Velouté dukkah égyptien,Plat,Non spécifié,Non spécifié,Non spécifié,15 min,25 min,6carottesmoyennes; 1oignon; 3orangesnon traitées; 1 cuillère àcaféde cumin; un peu d'huile d'olive; 3 pincées de piment d'Espelette; sel et poivre du moulin; 1/2 botte de coriandre; 3 yaourts natures brassés; 6 cuillères à café d'Egyptian dukkah,"Peler et détailler les carottes et l'oignon en petits morceaux. | Faire chauffer deux cuillères à soupe d'huile d'olive dans une sauteuse et y faire revenir sur feu moyen les légumes pendant 7 à 8 minutes. | Presser une orange et verser le jus dans la sauteuse, ajouter le cumin et le piment d'Espelette. Saler et poivrer. | Mélanger et verser environ 70 cl d'eau (l'eau doit arriver à hauteur des légumes). Couvrir et laisser cuire 25 minutes. | Pendant la cuisson des légumes, râper les zestes d'une orange. Peler à vif les deux oranges et en prélever les quartiers sans la membrane qui les entoure. Ciseler finement les feuilles de coriandre. Réserver le tout dans des bols séparés. | Passer au blender le contenu de la sauteuse jusqu'à obtenir une consistance veloutée. Rectifier en sel et poivre si nécessaire. | Pour le service, verser le velouté bien chaud dans des bols ou des assiettes creuses. Ajouter un peu de yaourt brassé selon votre goût. Déposer quelques quartiers d'orange. Parsemer de feuilles de coriandre, de zestes d'orange et de dukkah. Finir par quelques gouttes d'huile d'olive. Servir de suite.",Image non trouvée,https://www.ptitchef.com/recettes/plat/veloute-dukkah-egyptien-fid-215419
Mode Végetarien,Rösti qui se prenait pour une latka...avec un goulash de haricots,Autre,Non spécifié,Non spécifié,Non spécifié,15 min,20 min,4 ou 5pommes de terres râpées; 1 demioignonrâpé; 1oeufbattu; sel etpoivreau goût; une cuillère à soupe de farine; 1 boîte deharicotsà oeil noir; 1 paquet de champignons de paris; 1 demi oignons; 150 ml de crème 15%; paprika; sel et poivre,"Pour les rosti déguisé en latka: Peler et laver les pommes de terre et ensuite les râper ainsi que l'oignon. | Mettre dans un cotton fromage et pressé afin d'enlever toute l'eau des pommes de terre. | Battre dans un bol l’œuf et ajouter les pommes de terre râpées, l'oignons râpé et assaisonner. | Faire revenir dans une poêle anti adhésive dans un peu d'huile de canola et laisser dorer de chaque côté. Pour les garder au chaud , les déposer au four sur une plaque à biscuits. | Pour le goulash: Faire revenir les oignons et les champignons dans un peu d'huile végétale et ensuite ajouter la boîte de haricots et la crème. | Faire mijoter doucement pendant une quinzaine de minutes. Assaisonner de paprika et poivre et sel. | Servir avec une touche de crème sure ou crème fraîche ,des herbes fraîches et bien sûre un peu de paprika.",Image non trouvée,https://www.ptitchef.com/recettes/autre/rosti-qui-se-prenait-pour-une-latka-avec-un-goulash-de-haricots-fid-198087
Mode Végetarien,Gratin de chou de milan au riz basmati,Plat,461 Kcal,92.53Euros€,(46.27€/part),20 min,20 min,1/2 chou frisé (de Milan); 1poireau; 1/2 tasse de riz basmati complet; 1 tasse d'eau; 1 cuillère àcaféde thym; 1 cuillère à café de marjolaine; du sel aux herbes; 3 cuillerées à soupe de petites protéines de soja; 1 verre de bouillon delégumes; 1oeuf; 1 petit verre de lait de soja,"Couper le chou et le poireau en petits morceaux. Les faire fondre dans une grande poêle huilée. | Pendant ce temps, rincer le riz et le faire cuire pilaf dans une cocotte couverte. | Dans un bol, mélanger les herbes et les protéines de soja. Les réhydrater quelques minutes dans le bouillon bien chaud. Saler si nécessaire. Ajouter le riz cuit. | Huiler un plat à gratin. Y disposer les légumes. Couvrir avec la préparation au riz puis arroser avec l’œuf battu mélangé au lait de soja. | Enfourner 20 minutes à four chaud pour faire dorer le gratin.",Image non trouvée,https://www.ptitchef.com/recettes/plat/gratin-de-chou-de-milan-au-riz-basmati-fid-188135
Mode Végetarien,Tourtière sans viande aux pois chiches et aux champignons,Plat,Non spécifié,Non spécifié,Non spécifié,15 min,1 h 10 m,"1 fond et 1 dessus de tarte de 9 pouces; 454 g (1 lb) de champignons blancs; 1 boîte de 540 ml (19 oz) de pois chiches rincés et égouttés; 2oignons, hachés; 1 blanc de poireaux, haché; 3 gousses d'ail, hachées; 3 cuillères à table d'huile d'olive; 1/4 tasse (60 ml)de vin blanc; 2 cuillères à table demoutardede Dijon; 1/2 cuillère à thé decannellemoulue; 1/4 cuillère à table de muscade moulue; 1 pincée de clou de girofle; sel et poivre","Préchauffer le four à 350 °F. | Au robot culinaire, hacher finement les champignons et les réserver dans un bol. Au robot culinaire, hacher grossièrement les pois chiches. | Dans une casserole, attendrir les oignons, le poireau et l'ail dans l'huile. Ajouter les champignons et faire revenir 5 minutes environ. Saler et poivrer. | Ajouter le vin, la moutarde et les épices. Laisser mijoter jusqu'à ce que le vin soit complètement évaporé. Ajouter les pois chiches et bien mélanger le tout. Rectifier l'assaisonnement au besoin. | Répartir la garniture dans le fond de tarte y faire des incisions sur la deuxième abaisse. Recouvrir la garniture. | Bien sceller en écrasant le rebord à l'aide d'une fourchette ou des doigts. Badigeonner de lait. | Cuire au four environ 55 minutes sur la grille du bas du four.",Image non trouvée,https://www.ptitchef.com/recettes/plat/tourtiere-sans-viande-aux-pois-chiches-et-aux-champignons-fid-184334
Mode Végetarien,Orge mondé à la courge façon risotto,Plat,Non spécifié,Non spécifié,Non spécifié,15 min,1 h 30 m,150 g d'orge mondé précuits; 4 fois son volume d'eau; 1/2oignon; 1/2 cube de bouillon; 200 g decourgeen dés; 1/2 brique de crème de soja; 60 g deparmesan,"Faire légèrement revenir les oignons à la poêle. | Dans la cuve de la MAP, verser l'eau, le bouillon, les céréales et enfin les oignons. Lancer le programme ""Confiture"" qui dure généralement 1 heure 30. | Au bout d'une heure ajouter les dès de courge et la crème de soja. | Lorsque le programme est fini si l'orge n'est pas encore assez crémeux, relancer le programme. Mais surveiller la machine car la cuisson s'accélère alors.",Image non trouvée,https://www.ptitchef.com/recettes/plat/orge-monde-a-la-courge-facon-risotto-fid-174813
Mode Végetarien,Mini cocotte de patate douce aux speculoos,Plat,Non spécifié,Non spécifié,Non spécifié,25 min,20 min,1 grossepatate douce500 g environ; 1 grosse cuillère à soupe de farine bien bombée; 1 cuillère à soupe de sucre en poudre; 1/4 de cuillère àcaféde gingembre moulu; 2 spéculoos marque Lotus; 25 g de beurre doux; 8noisettes; 2 cuillères à café de sirop d'érable; sel etpoivredu moulin,"Éplucher la patate douce et détailler la chair en gros cubes. | Faire cuire à la vapeur jusqu'à ce que la chair soit tendre. | Écraser légèrement la chair à la fourchette, saler et poivrer. Réserver. Dans un bol, mélanger la farine, le sucre et le gingembre. | Ajouter les spéculoos émiettés et le beurre détaillé en tous petits cubes. Mélanger du bout des doigts l'ensemble jusqu'à obtenir des ""miettes"". | Finition et cuisson. Répartir un tiers de la patate douce dans les deux cocottes. Recouvrir d'un peu de pâte à crumble. Disposer le reste de la patate douce et finir par la pâte à crumble. | Répartir les noisettes concassées et verser sur chaque cocotte une cuillère à café de sirop d'érable. | Glisser dans un four préchauffé à 180°C pendant 20 minutes. Servir bien chaud.",https://www.ptitchef.com/imgupl/recipe/mini-cocotte-de-patate-douce-aux-speculoos--md-158049p236625.jpg,https://www.ptitchef.com/recettes/plat/mini-cocotte-de-patate-douce-aux-speculoos-fid-167166
