Mode,Nom,Catégorie,Calories,Coût total,Coût par part,Temps de préparation,Temps de cuisson,Ingrédients,Étapes,Image,URL
Mode Végetarien,Gratin de pommes de terre au crottin de chèvre,Plat,583 Kcal,1.93Euros€,(0.97€/part),20 min,1 heure,4pommes de terre; 1/2 litre de lait entier; 2 cuillères à soupe de crème fraîche; 1 crottin dechèvre; sel etpoivre; une gousse d'ail; un peu d'huile d'olive,"Peler et émincer les pommes de terre en rondelles assez fines. Peler et enlever le germe de la gousse d'ail. | Dans une grande casserole, faire bouillir le lait avec l'ail, un peu de sel et de poivre. | Baisser le feu et y déposer les pommes de terre. Laisser cuire doucement pendant 15 minutes. | Finition et cuisson. Huiler deux plats à gratin individuels. Disposer les rondelles de pomme de terre dans les plats gratin, couvrir à hauteur avec le lait. | Surmonter chaque gratin d'une cuillère à soupe de crème fraîche et disposer des petites tranches de crottin de chèvre sur toute la surface. | Donner un dernier tour de poivre du moulin et verser un filet d'huile. | Glisser dans un four préchauffé à 180°C pendant 45 minutes à 1 heure environ.",Image non trouvée,https://www.ptitchef.com/recettes/plat/gratin-de-pommes-de-terre-au-crottin-de-chevre-fid-158562
Mode Végetarien,Polenta aux raisins et au caramel,Dessert,956 Kcal,Non spécifié,Non spécifié,5 min,5 min,100 g depolentaprécuite; 75 cl de lait; 2oeufs; 40 g de beurre salé; 125 g deraisinssecs; 75 g de sucre complet (style rapadura); 100 g de cassonade; 5 cl d'eau,"Porter à ébullition le lait et le rapadura. Ajouter la polenta et les raisins secs et cuire 3 minutes environ en remuant. Hors du feu ajouter le beurre et les œufs. | Dans une casserole, chauffer la cassonade avec l'eau jusqu'à ébullition et le caraméliser sans le brasser. | Napper le fond d'une jatte ou de ramequins avec le caramel et verser par dessus la polenta. Laisser refroidir et réserver au réfrigérateur jusqu'au moment de servir.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/polenta-aux-raisins-et-au-caramel-fid-77199
Mode Végetarien,Haricots mungo verts cuisinés au concentré de tomate et girofle,Plat,83 Kcal,3.24Euros€,(1.62€/part),10 heures,1 heure,80 g deharicotsverts par personne; 2 clous de girofle; 1 cuillère de concentré de tomate; sel; poivredu moulin; 2échalotes; 2 gousses d'ail; 1/2 cuillère àcaféde cumin; 2 baies de genièvre; 2 feuilles de laurier; 1/4 de tige de romarin,"La veille faites tremper les haricots mungo verts. | Le lendemain matin, en cocotte, couvrir les haricots d'eau. | Ajoutez les ingrédients du bouillon, laissez cuire une heure en surveillant. | Dégustez avec des galettes de lentilles et tofu, par exemple, ou l'assiette composée de votre choix.",Image non trouvée,https://www.ptitchef.com/recettes/plat/haricots-mungo-verts-cuisines-fid-1004301
Mode Végetarien,Mini quiche poireaux pesto,Apéritif,411 Kcal,Non spécifié,Non spécifié,15 min,20 min,1 rouleau depâte feuilleté; 2 petits poireaux; 2 cuillères à soupe depestovert; 100 g de saint moret; 10 cl de crème liquide; 2oeufs; une noisette de beurre,"Faire préchauffer votre four à 180°. | Faire revenir vos poireaux préalablement coupés en tranches dans une noisette de beurre, bien poivrer. | Dans un gros bol, mélanger énergiquement le pesto avec le saint moret. Puis rajouter les œufs et terminer par la crème. | Découper votre pâte selon votre moule, et garnir de la préparation ainsi que des poireaux. | Faire cuire une dizaine de minutes.",Image non trouvée,https://www.ptitchef.com/recettes/aperitif/mini-quiche-poireaux-pesto-fid-750828
Mode Végetarien,Quenelles de pommes de terre à l'alsacienne.,Plat,677 Kcal,6.09Euros€,(1.02€/part),20 min,27 min,2 kg depommes de terre; 3oeufs; 1 bouquet deciboulette; 200 g de farine; Sel; poivre et muscade; 250 ml de crème fraîche; 1 noix de beurre; des croûtons de pain et/ou deslardons,"Laver et peler les pommes de terre. Cuire la moitié pendant 20 minutes à l’autocuiseur. | Les réduire en purée à la fourchette ou au moulin à légumes une fois cuites. | Pendant ce temps, râper les pommes de terre restantes avec une râpe à parmesan. Une fois râpées, les presser dans un torchon pour éliminer l’eau. | Préchauffer le four à 100° pour maintenir vos quenelles au chaud. Faire bouillir une grande casserole d’eau salée. | Mélanger les pommes de terre râpées et celles en purée. Ajouter la farine puis les oeufs. Bien mélanger. | Assaisonner à votre goût en sel, poivre et muscade. Bien mélanger à nouveau. | Former des quenelles avec 2 cuillères à soupe et les faire cuire progressivement 6 à 7 minutes dans l’eau bouillante. Bien égoutter et les réserver au chaud dans un plat au four. | Faire fondre le beurre dans une poêle. Y faire dorer les croûtons de pain. Ajouter la crème fraîche. Laisser revenir quelques instants puis verser sur les quenelles.",Image non trouvée,https://www.ptitchef.com/recettes/plat/quenelles-de-pommes-de-terre-a-l-alsacienne-fid-1324056
Mode Végetarien,Salade de riz et de maïs sans gluten,Plat,394 Kcal,4.33Euros€,(1.08€/part),10 min,2 min,"1 tasse derizcuit; 1 tasse deconcombre(haché finement); 1 tasse de grain demaïsfrais (ou en conserve); 1 cuillère à table d'huile d'olive; 1 poivron rouge (ou vert, haché); 4 olives noires (4 à 5 olives, tranchées); 1pimentjalapenos tranché (pas obligatoire); ½ cuillère à thé d'origan séché; 2 cuillères à table de jus de citron; sel; poivre; 1 cuillère à table d'huile d'olive; ½ tasse d'oignon coupé en rondelle; 2 cuillères à table de persil (2-3 cuillères à table, ou basilic frais, haché finement); ¼ cuillère à thé de sel; 2 cuillères à table de noix de grenobles hachés","Mélanger tout les ingrédients de la salade de riz ensemble. | Pour la garniture, chauffer l'huile dans un poêlon, ajouter l'oignon et cuire pendant 1 minute. | Ajouter les autres ingrédients de la garniture et cuire, en brassant, pendant 1 minute. Retirer du feu. | Déposer la garniture sur la salade de riz et mélanger doucement. | Servir à la température de la pièce ou froide. Vous pouvez ajouter du persil ou basilic frais pour servir.",Image non trouvée,https://www.ptitchef.com/recettes/plat/salade-de-riz-et-de-mais-sans-gluten-fid-296091
Mode Végetarien,Petits biscuits sablés à la noisette (sans oeufs),Autre,1408 Kcal,3.94Euros€,(1.97€/part),15 min,25 min,"100 g denoisettesen poudre; 150 g de beurre ramolli, en cubes; 100 g de sucre; 180 g de farine","Préchauffer le four à 180°C. | Utiliser des noisettes entières que vous faite dorer 5 minutes au four, sur un plaque. Laisser reposer et frotter dans un torchon pour retirer la peau, ensuite les noisettes sont hachées au robot. | Travailler le beurre et le sucre pour obtenir un mélange léger et crémeux. Ajouter les noisettes et battre légèrement. Bien incorporer la farine, petit à petit pour obtenir un pâte homogène. | Façonner des boulettes à l’aide de 2 cuillères à café de préparation. Les disposer sur une plaque recouverte de papier cuisson. Espacer les biscuits. | Aplatir avec le dos d’une fourchette. Enfourner 20 minutes, jusqu'à ce qu’ils soient bien dorés. Ils sont encore un peu mous. | Les sortir et les laisser refroidir, les biscuits vont durcir.",Image non trouvée,https://www.ptitchef.com/recettes/autre/petits-biscuits-sables-a-la-noisette-sans-oeufs-fid-288442
Mode Végetarien,Oeufs au lait de riz et de coco,Dessert,184 Kcal,2.33Euros€,(0.39€/part),15 min,1 h 10 m,1 L de lait végétal; 6oeufs; 3 cuillères à soupe de très bonmiel; 1 gousse devanille,"Versez le lait dans une casserole et commencez à le faire chauffer. | Ouvrez la gousse de vanille en deux. | Grattez les grains au-dessus de la casserole et plongez la gousse dans le lait. | Ajoutez le miel et portez à ébullition. | Coupez le feu, posez un couvercle et laissez infuser une dizaine de minutes. | Pendant ce temps, cassez les œufs au dessus d’un saladier et battez-les en omelette. | Un fois le temps d’infusion écoulé, sortez la gousse de vanille du lait. | Versez ce dernier sur les œufs tout en remuant le mélange. | Versez ensuite la préparation dans un plat ou dans des ramequins allant au four. | Enfournez à four froid, pendant 1 h 10 à 160°C.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/oeufs-au-lait-de-riz-et-de-coco-fid-845220
Mode Végetarien,"Entrée d'automne, tiède et savoureuse",Entrée,328 Kcal,4.02Euros€,(1.01€/part),15 min,20 min,4 feuilles de brick; 30g de beurre; 500g dechampignonscuits; 2 gousses d'ail; 15 cl de crème fraiche,"Préchauffer le four à 210° | Faire fondre un peu de beurre, badigeonner les feuilles de brick recto verso. Les placer dans 4 ramequins et enfourner pour environ 10 minutes | Emincer les champignons, ou alors : ne pas se prendre la tête et utiliser un mélange de champignons des bois | Poêler les champignons avec les 2 gousses d'ail pressées quand ils sont bien revenus, ajouter la crème fraiche",Image non trouvée,https://www.ptitchef.com/recettes/entree/entree-d-automne-tiede-et-savoureuse-fid-117462
Mode Végetarien,Gratin de pommes de terre à la tomate au micro-ondes,Plat,219 Kcal,3.95Euros€,(0.99€/part),10 min,10 min,4 grossespommes de terre; 3 feuilles de laurier; 2 gousses d'ail; 1 boite detomatesconcassées format 1/2; 1 poignée de fromage râpé,"Peler les pommes de terre, les tailler en grosses rondelles. | Au fond d'un plat passant au micro onde, déposer les feuilles de laurier et recouvrir des pommes de terre. Verser environ un demi verre d'eau. | Couvrir de film compatible micro ondes et cuire 5 minutes à pleine puissance.Enlever le film.Presser les gousses d'ail et répartir sur les pommes de terre. | Ajouter les tomates en répartissant grossièrement dans le plat. Filmer de nouveau et cuire encore 5 minutes. | Retirer à nouveau le film et parsemer de fromage râpé. Laisser fondre à la chaleur des pommes de terre. | Couvrir d'un couvercle et réserver jusqu'au moment de servir.",https://www.ptitchef.com/imgupl/recipe/gratin-de-pommes-de-terre-a-la-tomate-au-micro-ondes--md-445574p688588.jpg,https://www.ptitchef.com/recettes/plat/gratin-de-pommes-de-terre-a-la-tomate-au-micro-ondes-fid-1399941
Mode Végetarien,Pommes d'or à la coque,Plat,170 Kcal,2.46Euros€,(0.62€/part),10 min,20 min,4 petites pommes d'or; 4oeufsextra-frais et bio; 30 g de fromage dechèvrefrais,"Laver les pommes d'or. Avec un bon couteau, découper un chapeau (comme pour des tomates farcies). Ôter les graines en creusant à la petite cuiller. | Placer les courges et les chapeaux dans un plat à four huilé. | Enfourner 15 minutes à 180°. Selon la taille des courges, cela devrait suffire à les cuire : la chair devient tendre. | Dans le trou, disposer une cuillerée à café de fromage de chèvre frais et casser un œuf. Remettre au four 4 à 5 minutes en surveillant l’œuf qui doit être coque : le blanc figé et le jaune liquide. | Servir immédiatement. Inutile de saler, le fromage étant déjà salé.",Image non trouvée,https://www.ptitchef.com/recettes/plat/pommes-d-or-a-la-coque-fid-168677
Mode Végetarien,"Salade de carottes, vinaigrette pamplemousse menthe",Entrée,81 Kcal,Non spécifié,Non spécifié,Non spécifié,Non spécifié,4 bellescarottes; une dizaine de feuilles dementheémincées; le jus d'unpamplemousse; huile d'olive; vinaigre decidre; sel; poivre,"Eplucher les carottes et les râper au robot ou à la mandoline. Réserver. D | Dans un saladier, préparer la vinaigrette : verser deux cuillères à soupe de vinaigre de cidre, ajouter la même quantité d'huile d'olive. | Verser le jus de pamplemousse, ajouter les feuilles de menthe ciselées, saler et poivrer. | A partir de cette base, ajuster la sauce en vinaigre et en huile à votre goût. Le résultat doit être doux tout en étant acidulé. | Ajouter les carottes, bien mélanger et servir bien frais.",Image non trouvée,https://www.ptitchef.com/recettes/entree/l-idee-du-week-end-salade-de-carottes-vinaigrette-pamplemousse-menthe-fid-87545
Mode Végetarien,Riz au lait de philippe conticini... sensation : succès !,Plat,158 Kcal,1.23Euros€,(0.21€/part),15 min,35 min,800 g de lait demi-écrémé; 80 g derizrond; 45 g de sucre en poudre; 35 g de crème liquide; 2 gousses devanille; L'infusion de lait à la vanille.,"Dans une casserole, porter à ébullition le lait et la crème liquide avec le sucre et la gousse de vanille préalablement fendue en deux et grattée. | Retirer du feu et laisser infuser pendant 15 minutes à découvert. | Le blanchiment du riz. Dans une autre casserole, verser le riz et couvrir d'eau à hauteur. | Porter à ébullition tout en remuant. Retirer du feu, égoutter le riz dans une passoire et le refroidir immédiatement en le mettant sous le robinet d'eau froide. | Le riz sera juste blanchi, il perd ainsi une partie de son amidon et son goût farineux. | La cuisson du riz. Faire cuire le riz à feu doux dans le lait infusé en laissant la gousse de vanille pendant 15 à 20 minutes jusqu'à ce que le riz soit tendre sous la dent (chez moi, j'ai eu besoin d'une heure). Attention : la préparation doit rester un peu liquide car le riz va continuer à absorber le lait. Laisser refroidir avec un film afin d'éviter la formation d'une croute. Entreposer au réfrigérateur jusqu'à la dégustation.",Image non trouvée,https://www.ptitchef.com/recettes/plat/riz-au-lait-de-philippe-conticini-sensation-succes-fid-647104
Mode Végetarien,Chili con quinoa,Plat,584 Kcal,4.62Euros€,(2.31€/part),10 min,15 min,1 grosoignonémincé; 2 gousses d'ail; 1 cuillère àcaféde chili en poudre; 1 cuillère à café  de sucre; 500 g decourgebutternut (épluchée et lavée) coupée en gros cubes; 450 ml de sauce tomate de préférence bio; 100 g dequinoa; 400 g de haricots rouges cuits; Un peu de coriandre ciselée; 1 cuillère à soupe d'huile d?olive; Sel au goût,"Commencez par bien rincer le quinoa et réservez. | Faites revenir l'oignon émincé et l'ail dans l'huile d'olive. | Ajoutez la poudre de chili et mélangez pendant une minute environ. | Puis ajoutez les cubes de courge, le quinoa et la sauce tomate. | Mélangez, ajoutez le sel, le sucre et environ 50 ml d'eau. | Couvrez et laissez mijoter 10 à 15 minutes. | Une fois la courge et le quinoa cuits, incorporez les haricots rouges et mélangez. | Laissez la sauce s'épaissir en augmentant légèrement le feu. | Au moment de servir, parsemez de coriandre.",Image non trouvée,https://www.ptitchef.com/recettes/plat/chili-con-quinoa-fid-733594
Mode Végetarien,Gratin de potiron sans lactose,Entrée,423 Kcal,5.37Euros€,(1.34€/part),10 min,10 min,1/2potironépluché et cuit; 8pommes de terreà chair ferme également cuites; 2 yaourts de soja; 1 cuillère à soupe demiel; 1 cuillère à soupe demoutarde; 1 cuillère à café de vinaigre; 1 cuillère à soupe debasilicciselé; sel; poivre et baies roses selon votre goût; 4 tranches d’emmental sans lactose,"Faites préchauffer le four à 190°. | Dans un bol, mélangez les yaourts, la moutarde, le vinaigre, le basilic, le sel, le poivre et les baies roses. | Dans un saladier, écrasez le potiron et mélangez-le à la sauce. | Coupez les pommes de terre en tranches épaisses. | Dans un plat à four, alternez couches de pommes de terre et couches de potiron assaisonné. Terminez par une couche de fromage. | Enfournez 10 minutes à 190°. Faites ensuite gratiner quelques minutes.",Image non trouvée,https://www.ptitchef.com/recettes/entree/gratin-de-potiron-sans-lactose-fid-660654
Mode Végetarien,"Figues rôties sur plancha, à l'huile d'olive & au miel",Autre,166 Kcal,1.35Euros€,(0.67€/part),10 min,10 min,4figues; 1 cuillère à soupe d'huile d'olive; 1 cuillère à soupe demiel; 1 cuillère àcaféde sucre glace,"Faites chauffer la plancha au maximum avec l'huile d'olive. | Baissez le feu et disposez les figues coupées en deux, côté peau dans l'huile d'olive. | Laissez les rôtir 2 minutes en remuant régulièrement. | Arrosez les figues de miel et laissez les caraméliser 2 minutes. | Disposez les dans les assiettes de présentation, laissez refroidir quelques instants. | Saupoudrez les de sucre glace au moment de servir.",Image non trouvée,https://www.ptitchef.com/recettes/autre/figues-roties-sur-plancha-a-l-huile-d-olive-au-miel-fid-359774
